,Tweet,toxic,severe_toxic,obscene,threat,insult,identity_hate
7211,@sdj_sdj_ JAPAN✨　your from?,0.0023505985736846924,0.0003142058849334717,0.0007708072662353516,0.00038123130798339844,0.0007651150226593018,0.0004394650459289551
7213,@luckypotato__ @jakepaul no i hate pubg and its actually banned sooooooooo,0.5139574408531189,0.0019527077674865723,0.0790332555770874,0.0013150274753570557,0.09109923243522644,0.009723305702209473
7217,@itz_Villain_18_ Pubg only 😁😅,0.06719851493835449,0.0006256103515625,0.007327228784561157,0.0006581246852874756,0.006024181842803955,0.0011953115463256836
7220,PUBG is just Club Penguin but average,0.14394262433052063,0.0008330643177032471,0.010864317417144775,0.0006738603115081787,0.026790767908096313,0.0051274895668029785
7222,@Ginyu_PUBG where are you from🌎,0.013567477464675903,0.00040209293365478516,0.0018175840377807617,0.00042691826820373535,0.0017119646072387695,0.0006850659847259521
7223,"Dear @PUBG,does ryzen 3 play the game?",0.0025373995304107666,0.00029152631759643555,0.0007814764976501465,0.000354766845703125,0.0008111894130706787,0.0004216432571411133
7226,@missjessica__ How many hours do you play PUBG in a day?,0.1472640335559845,0.0007953941822052002,0.017349958419799805,0.0006705224514007568,0.01874995231628418,0.002309471368789673
7227,@Azure any information about pubg mobile india?,0.001242220401763916,0.000414043664932251,0.000752180814743042,0.0005136430263519287,0.0006957650184631348,0.0005880594253540039
7228,Sooooo #pubg just on one of them fuck you nights huh,0.9778269529342651,0.17721709609031677,0.9736406803131104,0.010354936122894287,0.6884035468101501,0.025358259677886963
7230,@Microsoft Pls bring pubg,0.0020155012607574463,0.00032708048820495605,0.0007715225219726562,0.0003878176212310791,0.0007531940937042236,0.0004476606845855713
7231,@vega9777 @jinFNBR 2/2 pubg stream snipers video where he has almost the entire lobby going for him. Stop complaining its kinda weird ngl,0.06126376986503601,0.0005159080028533936,0.005710005760192871,0.0005720257759094238,0.006412029266357422,0.0013330280780792236
7232,"📣 FLASH SALE ‼

345 💎 72.000
415 💎 86.000
708 💎 140.000
1446 💎 280.000
2976 💎 550.000

Today only ayo cepeeet serbu🤪🤤

t. top up diamond mobile legends MLBB murah free fire aov pubg codm",0.02465251088142395,0.0004839897155761719,0.0039712488651275635,0.0004381835460662842,0.00280192494392395,0.0008849501609802246
7235,@TheSkyDaddy1 @PUBG_Support How?? I thought encryption killed that bs,0.25907278060913086,0.0012115836143493652,0.024810701608657837,0.0019186437129974365,0.031070858240127563,0.0027374327182769775
7236,@PlayerIGN At least 5 more years of PUBG incoming 🤣,0.002848505973815918,0.0003153383731842041,0.0009201169013977051,0.0003756582736968994,0.0008171796798706055,0.00041806697845458984
7237,@ANa_CSGO @GalaxyRacerDxb Please I want to win my pubg name:Mohammad Tomah22,0.048781245946884155,0.00048211216926574707,0.004936963319778442,0.0004915893077850342,0.00525858998298645,0.0013442039489746094
7238,rt pubg ( now ) #imgxnct,0.0025188028812408447,0.0003274083137512207,0.0008314847946166992,0.00035858154296875,0.0008153021335601807,0.0004487037658691406
7239,"When someone ask me pubg kab aa raha hain 

Frustated me :",0.2046782374382019,0.001026928424835205,0.03449594974517822,0.0007714033126831055,0.02555176615715027,0.002827972173690796
7241,@e9265f00fea4464 @UTitanic @PUBG_Support Radar is back on console? I thought they added encryption for that crap,0.546014130115509,0.0035186707973480225,0.2747991681098938,0.0020950734615325928,0.07581490278244019,0.002861589193344116
7243,@PUBG_MO_INDIA In play store,0.0023293495178222656,0.00032532215118408203,0.0008028745651245117,0.0003688335418701172,0.0007704496383666992,0.0004774630069732666
7244,@Pubg_Mobile_IN Nice,0.0014983713626861572,0.00035950541496276855,0.000718533992767334,0.00043532252311706543,0.0007149577140808105,0.0005318522453308105
7246,"@oneplus PUBG - 3hrs,17 mins
YouTube - 6hrs ,44 mins
Spotify - 12hrs ,25 mins",0.0030318796634674072,0.0003370344638824463,0.0009458065032958984,0.0003611147403717041,0.0008601546287536621,0.00044718384742736816
7247,PUBG: Premier Ultraviolet Bookbinding Goaltending,0.0017042458057403564,0.0003352165222167969,0.0007280409336090088,0.00039499998092651367,0.0007215142250061035,0.0004843473434448242
7248,@TSMentGHATAK I am happy. Thank you bro💜💜. I wait for it and finally pubg mobile india registered,0.0012616217136383057,0.000398486852645874,0.0007211863994598389,0.0005065798759460449,0.0006805360317230225,0.0005564987659454346
7249,@KaranThakkar97 @ShlokeSrkr Exactly. That's the reason why I almost never gamed on my phone 😅. My mom shouted at me whenever I installed PUBG on her phone.,0.1107850968837738,0.0006661117076873779,0.014455437660217285,0.0006576180458068848,0.012834489345550537,0.0017122626304626465
7250,"@oneplus 5hrs 17mins for pubg
7hrs 44mins for YouTube
10hrs 25mins for Spotify",0.004673361778259277,0.00036340951919555664,0.0012417137622833252,0.0003483891487121582,0.0010602176189422607,0.0005194544792175293
7251,@Azure when will pubg India launch ? Any guess ?? Pls share something pls !!,0.0019571781158447266,0.0003198981285095215,0.0007404983043670654,0.00038355588912963867,0.000727921724319458,0.00044214725494384766
7252,"RT @ChampzGautam: Launch pubg mobile india or give any info about game release date @Azure @PUBGMOBILE_IN @EsportsPUBGM 
#pubgmobileindiatr…",0.0013934075832366943,0.0003707408905029297,0.0007414817810058594,0.00044798851013183594,0.0006796717643737793,0.0004886090755462646
7253,@YTBoris15 It’s nice to see that PUBG is still on the top row 😉,0.004692047834396362,0.0003107786178588867,0.001043766736984253,0.0003345608711242676,0.0010199248790740967,0.0004881322383880615
7255,@fuIlHD @PUBG_Support It's not pubg mobile support man,0.007614433765411377,0.0003699660301208496,0.0016401410102844238,0.00034302473068237305,0.001350104808807373,0.0005688071250915527
7256,"@UTitanic @PUBG Bruh,  look into it.  You're fresh as fuck.",0.9450093507766724,0.06778618693351746,0.9378234148025513,0.005242139101028442,0.4423374831676483,0.01320737600326538
7257,Sooo anybody play PUBG? Debating on downloading it.,0.012173473834991455,0.0003910064697265625,0.0023549795150756836,0.00032335519790649414,0.0019204914569854736,0.0008412599563598633
7261,almost 15 mins video of her answering some questions about pubg which i know nothing but i still watch it for the sake of i love when she talks i love the way she reacts to everything with her cute expression basically im just in love with her,0.015398263931274414,0.00039073824882507324,0.002565622329711914,0.00038129091262817383,0.002079784870147705,0.0007066130638122559
7262,"@oneplus pubg for 3 
YouTube for 5
spotify for 8

@oneplus",0.003140658140182495,0.0003438591957092285,0.000957489013671875,0.0003444850444793701,0.0009079873561859131,0.0004864335060119629
7264,"@majornelson PS Plus games 2020:
Uncharted Collection
BioShock Collection
COD WW2
Battlefront 2
Rise of the Tomb Raider
MW2R
PUBG
Middle Earth
Bugsnax

STEP UP FOR FFS 
GWG is utter shit",0.8087055683135986,0.01238366961479187,0.7097974419593811,0.0025257766246795654,0.19347089529037476,0.004397302865982056
7265,"@oneplus 4 hours 17 mins PUBG, 5 hours 44 mins YouTube, 6 hours 25 mins Spotify.
#OnePlus8T #15MinuteChallenge",0.004497021436691284,0.00035306811332702637,0.001141875982284546,0.00034680962562561035,0.0010086894035339355,0.0004883706569671631
7266,I’m waiting for @braalik to come back to Pubg completely I never got a fair 1 v 1 😭 I never got to get into a straight gunfight with him,0.09021762013435364,0.0010088682174682617,0.01277458667755127,0.0014251172542572021,0.007935374975204468,0.0017399489879608154
7267,"PubG - FauG

Twitter - Tooter

Next, YouTube - PooTube?!?",0.6788711547851562,0.0033261477947235107,0.2357393205165863,0.0012003183364868164,0.19205740094184875,0.007983893156051636
7268,@Azure When will PUBG MOBILE INDIA LAUNCH ? Please if you tell some update on this.I wish to get reply from you soon.Thank you,0.001188904047012329,0.0004284381866455078,0.0007565617561340332,0.0005525350570678711,0.0006867647171020508,0.0005848705768585205
7269,"@nanapobal1 @ZakaWaqar Do u know his previous remarks on SYLLABUS?  He is just active in non essential activities like ""PUBG ""!",0.005557745695114136,0.0002980828285217285,0.0010471940040588379,0.00032570958137512207,0.001074761152267456,0.0004608333110809326
7271,"After seeing Byjus logo on Indian cricket team jersey 🙄

Can't wait for Byjus to sponsor PUBG, EA Sports FIFA and GTA to make every other pass time a kid might have become a reminder to ""jao padhai karo and  get good marks"" . 🤞",0.004795253276824951,0.0003103315830230713,0.0010029375553131104,0.0003266334533691406,0.0010862648487091064,0.0005363523960113525
7272,@Azure @JugnuSharmaRd Yes they knew it that pubg has partnered with azure for data security.. And that's why they told they have not any news about pubg mobile india...and provided the link also.. So wait till official confirmation,0.0013603568077087402,0.0003676414489746094,0.0007322132587432861,0.00045415759086608887,0.0006747245788574219,0.0005051195621490479
7274,@TRUENEWSJOURNAL @PUBGMOBILE_IN @PUBG @PUBGMOBILE @Aadii_Sawant @TechnicalGuruji They Don't verified in twitter check now it's fake guys. Don't trust them,0.031559377908706665,0.00042378902435302734,0.003372699022293091,0.0004583895206451416,0.0032901763916015625,0.0010114610195159912
7275,@PUBGMOBILE my Pubg account is hacked please help us😭,0.14062580466270447,0.0007975995540618896,0.018768310546875,0.0007835328578948975,0.013237059116363525,0.0019097626209259033
7276,"My real question for corner campers in PUBG is, how do you not get bored? Like? How? What do you do sitting there ADS'd at a door, hoping 1 person walks in it for 4 phases?",0.017742812633514404,0.0003802776336669922,0.0022009611129760742,0.0003598332405090332,0.002478182315826416,0.000947803258895874
7280,@PUBGM_INDIA When pubg mobile coming?,0.0013583004474639893,0.0003858506679534912,0.0007345378398895264,0.0004786849021911621,0.000696331262588501,0.0005459487438201904
7281,@Miss_Tweetyyy Pizza with pubg 🤘,0.22281497716903687,0.0012029409408569336,0.046620845794677734,0.0008004307746887207,0.02850562334060669,0.002977520227432251
7283,"@SkilledID @PUBG It will be a short effect. Sadly It's only because shroud, summit, etc jumped in the game again ...",0.0016470253467559814,0.0003339052200317383,0.0007268190383911133,0.00041031837463378906,0.0007045865058898926,0.00044652819633483887
7284,RT @Sahilgulzaar: PUBG mobile India coming back after ban:Top sources,0.00135880708694458,0.00038063526153564453,0.0007222890853881836,0.0004749000072479248,0.0006826817989349365,0.0005107522010803223
7286,@thelivecoders @Azure Any update about launching pubg mobile India ?,0.0013040006160736084,0.00038871169090270996,0.0007215142250061035,0.00047510862350463867,0.0006796419620513916,0.0005489885807037354
7290,"@oneplus PUBG Mobile for 5 hours 17 minutes
Watch YouTube for 8 hours 44 minutes
Listen to Spotify for 15 hours 25 minutes

#OnePlus8T 
#15MinuteChallenge",0.00354120135307312,0.00032216310501098633,0.0009434521198272705,0.00034922361373901367,0.0008966922760009766,0.0004451870918273926
7292,PUBG: Protein Unnecessary Bullshit Gaslight,0.872291088104248,0.020900994539260864,0.8101111650466919,0.0034970641136169434,0.2529957592487335,0.00647425651550293
7295,@laurawrr @SkilledID @PUBG You're right. Every game in normal mode still  has 20%+ bots. I can confirm. Every other claim is BS.,0.0024962127208709717,0.0002981424331665039,0.0008257925510406494,0.0003548264503479004,0.0007898807525634766,0.0004277825355529785
7296,@PUBGMOBILE  ban pubg hackers we don't need new events we just want by pubg to ban hackers plz plz ban hackers....,0.18441930413246155,0.0007470548152923584,0.011865794658660889,0.0009941458702087402,0.017230093479156494,0.0030011534690856934
7298,@Azure how can you assure us giving a complete security when partnered with pubg corporation??,0.0013926327228546143,0.0003584325313568115,0.0006907284259796143,0.0004546940326690674,0.0006886720657348633,0.0005172193050384521
7301,"Ban pubg hackers. 
We don't need new updates we want to ban hackers. Please make your system sharp against hackers...",0.183010071516037,0.0007449984550476074,0.008481055498123169,0.001042187213897705,0.02083534002304077,0.0046683549880981445
7302,Ek bar bas PUBG aa jaye...then you will never see me again here,0.13295280933380127,0.0011169612407684326,0.008075684309005737,0.002620309591293335,0.010849803686141968,0.0026688575744628906
7305,"Launch pubg mobile india or give any info about game release date @Azure @PUBGMOBILE_IN @EsportsPUBGM 
#pubgmobileindiatrailer #PUBG #PUBGMOBILE #pubgmobileindia #pubgmobileindiatrailer #pubgmobileunban",0.0018689334392547607,0.00033462047576904297,0.0008020997047424316,0.0003794729709625244,0.0007314383983612061,0.0004495978355407715
7306,@Ykikamucoww @Bee2PUBG Damn wish I caught this! Might have to check the vod!,0.6798332929611206,0.008752226829528809,0.4582175314426422,0.0037398338317871094,0.08962345123291016,0.0032745003700256348
7307,@Kalzinity We played pubg I better get something good,0.016176700592041016,0.0004178285598754883,0.0029532313346862793,0.00038233399391174316,0.0021791458129882812,0.0008037686347961426
7308,"@JudgeJeanineGPS India blocks 43 more Chinese mobile apps including Alibaba Workbench, Camcard &amp; many dating apps. It blocked 59 Chinese apps including Tik Tok in june, 118 Chinese apps in September
including PUBG; apps' activities are threats to sovereignty &amp; integrity of India.",0.0018981695175170898,0.0003254413604736328,0.0007645189762115479,0.00040149688720703125,0.0007233619689941406,0.0004634261131286621
7312,"@PUBG_Support My account has been banned for 10 year due to violation of rules
  I did not violate any rule so please unban my account
  I am PUBG Player of SEASON 7 and i am very fairly playing this game.  So please help me and UNBAN my account.

  PUBG ID. 5117003043
  name.شفتك〆صح",0.0027274787425994873,0.00030243396759033203,0.0008530318737030029,0.0003680884838104248,0.0008071064949035645,0.00040963292121887207
7313,Where is pubg mobile india #Azure,0.0014986097812652588,0.00035178661346435547,0.0007056295871734619,0.0004278123378753662,0.000698387622833252,0.0004976987838745117
7315,"@RoboDanjal @katestark @PUBG @PUBG_US @Hawkinz Ah shame, I would've paid big money for that haha. Thanks for your reply :)",0.08704644441604614,0.000580132007598877,0.007274508476257324,0.0007587075233459473,0.009036630392074585,0.0016182363033294678
7316,"Rogue, Doom, SMB1 &amp; 3, Zelda, FF6 &amp; 7,  Half Life, Halo CE, CoD4 etc all qualify

PUBG and Fortnite qualify

Minecraft qualifies

TLOU (either) eehhhh. Uncharted is the real trailblazer in game design here IMO. TLOU2 is very well animated and, well, that's about it.",0.002448171377182007,0.0003097951412200928,0.0008489787578582764,0.00034046173095703125,0.0008127093315124512,0.00042125582695007324
7318,RT @ansari8107: @NeuzBoy mere channel pr filhaal 230+ subs hai.... after 1k subs i will do 100K UC create opening on EVERY SUNDAY ..... wil…,0.030558794736862183,0.00048041343688964844,0.0038310885429382324,0.0004621446132659912,0.0030706822872161865,0.0008881986141204834
7320,"OCE PUBG = ☠️

OCE VALORANT = ☠️

Another OCE Fortnite Org Scandal

Just an average day in esports really",0.07141947746276855,0.0005968213081359863,0.008478343486785889,0.0005710422992706299,0.007250934839248657,0.0013045072555541992
7321,@PUBG_Devs @PUBG I love this account😂.,0.003099888563156128,0.00033158063888549805,0.0009606778621673584,0.000363081693649292,0.0008603334426879883,0.0004792511463165283
7322,"@oneplus 4 hours for pubg
5 hours for YouTube
9 hours of Spotify 
#15MinuteChallenge #OnePlus8T",0.006445646286010742,0.0003573894500732422,0.0014005601406097412,0.00033277273178100586,0.001216500997543335,0.0005473494529724121
7323,"@N1ghtmare2014 @FortniteGame pubg mobile has a similar thing but its not a free skin,battle pass, and enough vbucks to buy a second pass",0.009914755821228027,0.00035819411277770996,0.0017544925212860107,0.00034168362617492676,0.001604527235031128,0.0006403326988220215
7324,@NeuzBoy mere channel pr filhaal 230+ subs hai.... after 1k subs i will do 100K UC create opening on EVERY SUNDAY ..... will u play with me after pubg unban.... if yes to dono bhai PUBG INDIA me dhamaal macha denge..... BTW LOVE U😍,0.20002087950706482,0.0012950599193572998,0.03855019807815552,0.0008730590343475342,0.02334865927696228,0.0026702284812927246
7326,"@PUBG_Support a little over a year and a half ago I got in game banned and I was wondering if you guys could unban me. I am not the reason I got banned I clicked on an un trustworthy link and got my information taken, and when I got my account back I was banned on PUBG.",0.002351731061935425,0.0003064274787902832,0.0008429288864135742,0.0003719627857208252,0.0007695257663726807,0.0004118382930755615
7327,@thelivecoders @Azure @womenincloud Please give update about pubg mobile india,0.0013251900672912598,0.0003892481327056885,0.0007417201995849609,0.00047451257705688477,0.0006870627403259277,0.0005591809749603271
7330,"𝐖𝐡𝐚𝐭 𝐝𝐨 𝐮 𝐰𝐚𝐧𝐭 𝐟𝐫𝐨𝐦 𝐦𝐞?

1. Date🙂
𝟐.Pubg id😐
𝟑.𝐈𝐧𝐬𝐭𝐚 𝐈𝐝🖤
𝟒.𝐖𝐡𝐚𝐭𝐬𝐀𝐩𝐩❤
𝟓.𝐑𝐞𝐪𝐮𝐞𝐬𝐭🔥
𝟔.𝐀𝐝𝐝 𝐢𝐧 𝐟𝐫𝐢𝐞𝐧𝐝𝐥𝐢𝐬𝐭😌
𝟕. Love 🙌
𝟖. 𝐩𝐨𝐞𝐭𝐫𝐲 ❣️
9. Best friend 😍
10. 𝐃𝐞𝐞𝐩𝐞𝐬𝐭 𝐒𝐞𝐜𝐫𝐞𝐭 🤣
11. relationship",0.02265569567680359,0.0004711747169494629,0.0034251809120178223,0.000471264123916626,0.0025818347930908203,0.0008869171142578125
7332,"@fgc_hundert Aight, guess we don't play any Apex/PUBG/Fortnite together. :(",0.01852598786354065,0.00045752525329589844,0.003259122371673584,0.0004074275493621826,0.0023574531078338623,0.0007724463939666748
7334,PUBG: Profile Unlearn Buzzword Glasnost,0.002677440643310547,0.00031197071075439453,0.0008104145526885986,0.00036197900772094727,0.0008103847503662109,0.00042960047721862793
7337,"@oneplus Play PUBG Mobile For 3 Hours 17 Minutes 
Or Watch YouTube For 5 Hours 44 Minutes
Or Listen To Spotify For 10 Hours 25 Minutes

#OnePlus8T #15MinuteChallenge

@OnePlus_IN @oneplus",0.005462020635604858,0.00033864378929138184,0.0012434422969818115,0.00032782554626464844,0.0010949671268463135,0.0005127191543579102
7338,@PUBG_gim Wrong):,0.001705259084701538,0.00033545494079589844,0.0007127225399017334,0.00041803717613220215,0.0007148385047912598,0.0004743635654449463
7339,"RT @pr0d_jjk2: @kookiebae_bbyy Among us is better. I like multiplayer games, action/adventure. Cod, overwatch, pubg, assassin's creed etc",0.0022950172424316406,0.0003095269203186035,0.0007931292057037354,0.00034558773040771484,0.0007762610912322998,0.00043660402297973633
7342,@EmMykiller_G @PUBGMOBILE How to download pubg indian sir,0.10343021154403687,0.0007404983043670654,0.008491456508636475,0.000624537467956543,0.016084879636764526,0.005006581544876099
7345,"RT @lMUKEEM: We have our own version of apps and people. 
We are ahead of China in terms of copying.

China has  PUBG, we have FAU-G.
China…",0.0038543343544006348,0.00030753016471862793,0.0009195506572723389,0.00034433603286743164,0.0008906722068786621,0.000467151403427124
7346,"@oneplus PUBG: 2 hours
YouTube: 5 hours
Spotify: 8 hours

#OnePlus8T #15MinuteChallenge",0.00258481502532959,0.00033846497535705566,0.0008480548858642578,0.0003669559955596924,0.0008201897144317627,0.000444948673248291
7348,"@oneplus Pubg -- 5hours 17 mins
Youtube-- 10hours 44 mins
Spotify-- 15hours 25 mins
GOOD LUCK!!😍😘",0.0022888779640197754,0.00032061338424682617,0.0007924437522888184,0.000399172306060791,0.0007768571376800537,0.00043445825576782227
7349,"Tik-tok got banned, you shared. 
Pubg got banned, you shared.
IPL announced, you shared. 
Friends reunion announced, you shared. 

You friend started business, YOUR SHARE BUTTON IS NOT WORKING ANYMORE !!!!",0.12680462002754211,0.0006726086139678955,0.013834655284881592,0.0006406903266906738,0.012392163276672363,0.001728057861328125
7350,"We have our own version of apps and people. 
We are ahead of China in terms of copying.

China has  PUBG, we have FAU-G.
China Has TiK Tok, we have Taka-Tak
US has Twitter, we have Tooter

US has Vin Diesel, we have Yogi Adityanath
German has Hitter, we have MODI.",0.04973262548446655,0.0005079209804534912,0.005996257066726685,0.00042259693145751953,0.005750328302383423,0.0014475882053375244
7351,"@kookiebae_bbyy Among us is better. I like multiplayer games, action/adventure. Cod, overwatch, pubg, assassin's creed etc",0.00264093279838562,0.0003085136413574219,0.0008362531661987305,0.0003318488597869873,0.0008186995983123779,0.00044474005699157715
7352,@Acer_India Can we get PUBG PC game so that we could register for the tournament. 😂,0.0013565421104431152,0.0003688335418701172,0.0007078051567077637,0.00046175718307495117,0.0006830394268035889,0.0005213320255279541
7355,"@PeteLau Charging for only 15 minutes lets us perform all these heavy tasks: 

1. play PUBG Mobile for 2 hours 17 minutes
2. or watch You Tube for 4 hours 44 minutes
3. or listen to Spotify for 7 hours 25 minutes 

Omg! Just can't imagine!! 😲😲 @oneplus
 
#OnePlus8T 
#15MinuteChallenge",0.032933056354522705,0.0004506707191467285,0.00353926420211792,0.00044476985931396484,0.003607451915740967,0.000931471586227417
7356,"@oneplus Charging for only 15 minutes lets us perform all these heavy tasks: 

1. play PUBG Mobile for 2 hours 17 minutes
2. or watch You Tube for 4 hours 44 minutes
3. or listen to Spotify for 7 hours 25 minutes 

Omg! Just can't imagine!! 😲😲 @oneplus
 
#OnePlus8T 
#15MinuteChallenge",0.03205990791320801,0.000447690486907959,0.0036448240280151367,0.0004337131977081299,0.0035604238510131836,0.000921785831451416
7365,"@NICKMERCS Honestly PUBG and Apex are the top 2. Warzone is 3rd but, what I hate with warzone is loadouts. If they remove loadouts and made it to where you pick up guns then it would feel more balanced.",0.01118612289428711,0.0003241002559661865,0.0015312135219573975,0.00036665797233581543,0.001523524522781372,0.0005803406238555908
7370,@PUBG Any word on season 10??,0.0015026628971099854,0.00034734606742858887,0.0007223784923553467,0.00041666626930236816,0.0006951391696929932,0.0004925429821014404
7371,me forgetting i installed PUBG,0.03702765703201294,0.00046503543853759766,0.003834068775177002,0.0005255341529846191,0.003700047731399536,0.0009225904941558838
7372,"@PeteLau Play PUBG Mobile for ""3"" hours 17 minutes
Watch You Tube for  ""7” hours 44 minutes
Listen to Spotify for"" 12"" hours 25 minutes
#OnePlus8T #15MinuteChallenge #OnePlusBudsZ 
@PeteLau",0.06496331095695496,0.0005827248096466064,0.007763981819152832,0.0005350708961486816,0.0067900121212005615,0.0012197494506835938
7373,@PUBG where is indian virson 😠,0.011055916547775269,0.0004061758518218994,0.0014897584915161133,0.0004208683967590332,0.0018370747566223145,0.0012348592281341553
7374,@Azure @JugnuSharmaRd You are officially partnership with pubg mobile India if you don't have any news regarding pubg it's like I don't know who's my wife mjaak ho Raha h yaha😂🤣,0.009098619222640991,0.00034821033477783203,0.0015552639961242676,0.00036787986755371094,0.0013800561428070068,0.0005879104137420654
7378,welcome to my thirty nine page essay where I will explain how the line referencing the game PUBG in the song The Cruel Millenial by King Gizzard actually totally fits into the gizzverse,0.002172917127609253,0.0003139376640319824,0.0007493495941162109,0.0003821849822998047,0.0007705390453338623,0.00041925907135009766
7380,"@NumbKhopdi @rsprasad actually they can..! 
see pubg for example, they're forced to setup servers in India only bcz of the ban😂",0.03319251537322998,0.00045174360275268555,0.003655463457107544,0.0004995465278625488,0.003147691488265991,0.000944972038269043
7382,Is wondering if the EU PUBG community will venture into some solo ranked this week/weekend post update. Bad call by me pausing at gold 2 weeks ago. I knew ppl didnt like the solo challenge but im shocked to how dead it is #PUBG #console #soloranked #season9,0.0017540156841278076,0.00032332539558410645,0.0007216334342956543,0.00039967894554138184,0.0007097125053405762,0.0004458129405975342
7383,PUBG: Purple Uninhibited Breather Gibberellin,0.19038933515548706,0.0010724663734436035,0.020819485187530518,0.0009711086750030518,0.02197575569152832,0.003616541624069214
7384,"@oneplus 15 Minute will Charge Mobile to
51% or 52% so,

Play PUBG Mobile 2 Hours 17 Minutes

Or Watch YouTube 5 Hours 44 Minutes

Or Listen To Spotify 12 Hours 25 Minutes

#OnePlus8T 

#15MinuteChallenge",0.00337180495262146,0.00032401084899902344,0.000945746898651123,0.0003535747528076172,0.0008720159530639648,0.00044077634811401367
7386,"@SkilledID @PUBG I have no lobbies without bots, pubg.op says so but that site has been bugged for ages. Lookup minimum bots ive had is 17%. Also in game I still see a lot of bots. I play a lot during prime time.",0.0021781325340270996,0.00030359625816345215,0.0007778406143188477,0.0003517568111419678,0.000758737325668335,0.0004279613494873047
7388,"@oneplus Play PUBG Mobile for 3 hours 17 minutes
or watch YouTube for 7 hours 44 minutes
or listen to Spotify for 6 hours 25 minutes 
#OnePlus8T #15MinuteChallenge 
@oneplus @OnePlus_IN @PeteLau",0.006161719560623169,0.00033798813819885254,0.001309216022491455,0.0003272593021392822,0.0011550188064575195,0.000528484582901001
7389,"@oneplus Here are my Ans: 
1) PUBG Mobile - 2 hr 17 min
2) YouTube Videos - 4 hr 44 min
3) Listen Spotify - 6 hr 25 min
#OnePlus8T 
#15minutechallenge 
@OnePlus_IN @oneplus",0.016647934913635254,0.0004387199878692627,0.00322037935256958,0.00038129091262817383,0.002148747444152832,0.0007209479808807373
7390,@EsportsPUBGM @ItsSakumai @PUBGMOBILE This is really huge but unfortunately no plans for Africans yet we are great lover of pubg mobile,0.0029948949813842773,0.0003261268138885498,0.0008252859115600586,0.0003688931465148926,0.0008675456047058105,0.0005912184715270996
7392,@pubg_mob_india Release date plzzz,0.0035872161388397217,0.00036728382110595703,0.001092463731765747,0.00036787986755371094,0.0009089112281799316,0.00047981739044189453
7394,"@oneplus 👉 Play PUBG Mobile for ""5"" hours 17 minutes

👉 or watch YouTube for ""10"" hours 44 minutes

👉 or listen to Spotify for ""15"" hours 25 minutes

@oneplus ♥️♥️

#OnePlus8T 💙

#15MinuteChallenge 💙🤍💙",0.005536437034606934,0.0003381073474884033,0.001236051321029663,0.0003332793712615967,0.0010989606380462646,0.0004928112030029297
7397,@PUBGMOBILE Pubg is a name of glitches,0.08829095959663391,0.0006422102451324463,0.00784313678741455,0.0007239580154418945,0.008585751056671143,0.0015450716018676758
7398,"RT @exo_schedules: DAILY #EXO SCHEDULE 🗓 201122 | 22nd November 2020

💻 10PM KST - Heart 4 U (심포유) S4 Fanship pre-release ep 7 [#CHANYEOL]…",0.002034008502960205,0.00032833218574523926,0.00079306960105896,0.000377655029296875,0.0007475614547729492,0.00042706727981567383
7399,I enjoy pubg a lot,0.019658595323562622,0.00044539570808410645,0.0031100213527679443,0.0003952980041503906,0.0023983418941497803,0.0010322928428649902
7400,"@oneplus Play PUBG mobile for 3 hours 17 minutes 
Or watch YouTube for 3 hours 44 minutes 
Or listen to Spotify for 6 hours 25 minutes
#OnePlus8T #15MinuteChallenge 
@oneplus 
@OnePlus_IN",0.00458565354347229,0.0003299713134765625,0.0011074244976043701,0.00032910704612731934,0.0010079741477966309,0.0004876554012298584
7401,"@hisohn tell us launch date of PUBG MOBILE INDIA.
Please......",0.0013890564441680908,0.00036835670471191406,0.0007210969924926758,0.00045749545097351074,0.0006774067878723145,0.0005056560039520264
7405,RT @RomeoGaming16: Please help me sir @PUBGMOBILE @PUBG @PUBG_Support,0.001743406057357788,0.00032141804695129395,0.0007298290729522705,0.0003841519355773926,0.0007149279117584229,0.0004489421844482422
7406,RT @RomeoGaming16: Dear pubg team recently i have received a message your account will be banned fora violating regualations unlock on 2030…,0.0019641518592834473,0.00031554698944091797,0.0007720887660980225,0.0003859102725982666,0.0007294118404388428,0.00042557716369628906
7407,"@carfanaticphil @katestark @PUBG @PUBG_US @Hawkinz I believe this was a PUBG Partners gift and were very limited, sorry!",0.0015826523303985596,0.00033858418464660645,0.0007260441780090332,0.00042307376861572266,0.0006913542747497559,0.00047144293785095215
7408,"RT @Ohhfudge_: No one

Literally no one

Indian's:
              Twitter ➡ Tooter
              PUBG ➡ FAU-G",0.7518837451934814,0.008625149726867676,0.598706066608429,0.0015336275100708008,0.17524906992912292,0.010665565729141235
7410,"@cjchakma @wildrift But riot is just another Tencent owned company, just like pubg",0.017554938793182373,0.0003764927387237549,0.0020942986011505127,0.0003796815872192383,0.002214103937149048,0.0008612871170043945
7411,@PUBGindiaFC When PUBG MOBILE INDIA will come ?⁉️,0.001637101173400879,0.00034186244010925293,0.0007126033306121826,0.0004188418388366699,0.0006951093673706055,0.0004893839359283447
7412,@__Bella__witch U play pubg?,0.40584173798561096,0.001612246036529541,0.05885621905326843,0.0012642145156860352,0.07114475965499878,0.0067777931690216064
